person_id,aircraft_id,flight_no,pickup_stop_order,delivery_stop_order
P3680,A02-T2-H03,1,1,2
P3681,A02-T1-H02,3,1,2
P3682,A03-T3-H01,10,1,2
P3683,A03-T3-H03,4,1,2
P3684,A01-T2-H02,5,0,1
P3685,A02-T2-H01,1,0,1
P3686,A02-T2-H01,5,0,1
P3687,A03-T3-H02,1,1,2
P3688,A01-T2-H02,1,2,3
P3689,A02-T2-H03,4,2,3
P3690,A01-T3-H02,4,1,2
P3691,A03-T2-H02,7,1,3
P3692,A03-T3-H02,6,1,2
P3693,A01-T2-H02,3,0,2
P3694,A02-T2-H04,2,0,2
P3695,A03-T3-H01,11,1,2
P3696,A03-T2-H01,6,1,2
P3697,A03-T2-H02,8,1,3
P3698,A03-T2-H02,1,0,1
P3699,A03-T2-H01,8,0,2
P3700,A02-T3-H01,2,1,2
P3701,A02-T3-H01,5,1,2
P3702,A02-T3-H01,3,2,3
P3703,A03-备用-18,1,0,2
P3704,A03-备用-06,2,2,3
P3705,A01-T2-H01,7,1,2
P3706,A01-T2-H01,9,0,1
P3707,A01-T2-H01,1,3,5
P3708,A03-T2-H01,14,0,2
P3709,A03-T3-H03,1,2,3
P3710,A02-T1-H02,3,1,2
P3711,A02-T2-H01,8,0,2
P3712,A01-T2-H03,9,2,3
P3713,A02-T3-H02,9,4,5
P3714,A01-T2-H01,10,0,1
P3715,A02-T3-H01,2,1,2
P3716,A02-T1-H01,4,2,4
P3717,A03-T3-H02,5,0,1
P3718,A02-T3-H01,6,0,1
P3719,A01-T2-H03,1,1,2
P3720,A02-T3-H01,3,2,3
P3721,A03-T2-H02,11,0,1
P3722,A03-T3-H02,9,2,3
P3723,A01-T3-H02,4,1,2
P3724,A03-T3-H01,10,1,2
P3725,A01-T2-H02,3,0,3
P3726,A01-T3-H02,2,1,2
P3727,A02-T3-H02,1,0,1
P3728,A03-T3-H03,10,4,5
P3729,A01-T3-H01,6,1,2
P3730,A03-T2-H03,11,0,3
P3731,A02-T3-H02,5,1,3
P3732,A02-T1-H01,5,2,3
P3733,A01-T1-H03,4,2,4
P3734,A02-T3-H02,5,0,1
P3735,A01-T3-H01,1,3,4
P3736,A01-T3-H02,2,1,2
P3737,A02-T2-H03,8,1,2
P3738,A03-T2-H03,11,2,4
P3739,A02-T3-H01,1,1,4
P3740,A01-T2-H01,7,1,2
P3741,A02-T1-H01,5,0,2
P3742,A03-T3-H02,7,1,2
P3743,A02-T2-H01,2,1,3
P3744,A01-T3-H01,3,2,3
P3745,A03-T2-H02,6,2,3
P3746,A01-T1-H01,5,2,3
P3747,A01-T2-H02,7,2,3
P3748,A03-T3-H01,5,3,4
P3749,A02-T3-H02,5,0,1
P3750,A01-T3-H01,6,1,2
P3751,A02-T2-H03,2,0,1
P3752,A02-T2-H03,1,0,2
P3753,A02-T3-H02,10,3,5
P3754,A03-T2-H01,2,2,5
P3755,A03-T3-H01,15,0,1
P3756,A02-T2-H01,4,0,2
P3757,A02-T3-H01,3,0,2
P3758,A03-T2-H02,1,0,1
P3759,A03-T3-H01,1,1,2
P3760,A01-备用-01,1,0,1
P3761,A01-T3-H02,1,0,1
P3762,A03-T3-H02,7,0,1
P3763,A03-T2-H01,11,0,2
P3764,A01-T2-H01,8,2,3
P3765,A01-T2-H02,5,1,2
P3766,A01-T3-H02,9,1,3
P3767,A02-T3-H01,9,1,3
P3768,A01-T2-H01,3,2,3
P3769,A01-T2-H03,4,3,5
P3770,A03-T3-H01,15,0,1
P3771,A03-T3-H03,10,0,2
P3772,A02-T2-H01,10,3,4
P3773,A01-T3-H01,4,1,3
P3774,A03-T2-H01,5,0,2
P3775,A01-T3-H02,9,0,5
P3776,A01-T2-H01,4,1,3
P3777,A03-T3-H02,1,1,2
P3778,A01-T3-H02,1,4,5
P3779,A01-T1-H01,9,0,2
P3780,A02-T2-H03,7,0,1
P3781,A03-T3-H01,5,3,4
P3782,A02-T2-H01,8,0,1
P3783,A02-T2-H03,4,2,3
P3784,A01-T3-H01,8,1,2
P3785,A03-T3-H01,4,4,5
P3786,A01-T3-H01,3,0,1
P3787,A02-T2-H03,1,2,3
P3788,A02-T3-H02,8,1,2
P3789,A01-T2-H01,11,4,5
P3790,A02-T2-H01,6,1,2
P3791,A02-T3-H01,8,0,5
P3792,A02-T2-H03,8,1,2
P3793,A03-T3-H03,5,0,1
P3794,A02-T3-H01,1,1,3
P3795,A03-T3-H02,5,3,4
P3796,A01-T2-H02,8,1,3
P3797,A01-T1-H01,8,0,2
P3798,A02-T2-H04,5,2,3
P3799,A02-T2-H01,5,0,1
P3800,A03-T3-H02,9,2,3
P3801,A03-T3-H01,1,1,2
P3802,A02-T3-H01,4,2,3
P3803,A03-T2-H01,5,5,6
P3804,A03-T3-H01,14,1,2
P3805,A02-T2-H03,7,2,3
P3806,A02-T2-H04,2,3,4
P3807,A01-T3-H02,7,0,2
P3808,A01-T3-H02,4,0,1
P3809,A02-T2-H02,1,0,1
P3810,A02-T2-H01,2,0,1
P3811,A01-T2-H02,1,0,1
P3812,A01-T2-H01,1,3,5
P3813,A03-T3-H02,10,2,3
P3814,A01-T2-H03,1,0,1
P3815,A02-T3-H02,3,0,1
P3816,A02-T3-H02,3,0,5
P3817,A01-T2-H03,2,0,1
P3818,A03-T2-H03,3,3,4
P3819,A03-备用-19,1,1,2
P3820,A03-T3-H01,8,1,3
P3821,A02-T3-H01,6,1,2
P3822,A02-T3-H02,1,0,1
P3823,A02-T3-H02,3,0,5
P3824,A01-T3-H01,1,0,2
P3825,A03-T3-H03,5,2,3
P3826,A03-T2-H02,11,1,6
P3827,A02-T3-H02,6,4,5
P3828,A02-T2-H03,1,2,3
P3829,A03-T3-H03,11,1,2
P3830,A01-T2-H03,4,1,5
P3831,A02-T3-H02,7,2,5
P3832,A02-T2-H01,13,1,3
P3833,A03-T2-H02,7,1,3
P3834,A02-T2-H03,1,2,3
P3835,A02-T3-H02,4,3,4
P3836,A01-T1-H02,5,0,2
P3837,A03-T2-H03,11,2,4
P3838,A03-T3-H01,6,1,3
P3839,A01-T2-H02,6,5,6
P3840,A02-T2-H04,4,0,1
P3841,A02-T3-H01,4,2,3
P3842,A02-T2-H01,12,1,2
P3843,A01-T1-H02,3,0,4
P3844,A02-T2-H02,4,0,3
P3845,A01-T2-H03,2,2,4
P3846,A03-T3-H02,5,0,1
P3847,A02-T2-H01,12,0,1
P3848,A02-T3-H02,1,0,1
P3849,A01-T1-H01,8,0,2
P3850,A02-T2-H04,4,0,1
P3851,A03-T3-H02,1,0,1
P3852,A01-T1-H02,3,0,4
P3853,A03-T3-H03,1,3,4
P3854,A01-T3-H01,1,2,4
P3855,A03-T2-H03,8,2,3
P3856,A03-T2-H02,6,0,2
P3857,A01-T2-H03,1,1,2
P3858,A02-T1-H01,2,3,6
P3859,A02-T2-H01,13,0,1
P3860,A02-T2-H01,9,2,3
P3861,A03-T2-H01,7,2,4
P3862,A02-T2-H02,7,0,2
P3863,A02-T2-H01,8,1,4
P3864,A03-T2-H03,1,4,5
P3865,A03-T3-H02,4,3,4
P3866,A01-T3-H01,3,2,3
P3867,A01-T2-H01,9,1,2
P3868,A03-T3-H01,11,0,1
P3869,A01-T1-H01,6,2,3
P3870,A02-T3-H02,7,2,5
P3871,A01-T2-H03,4,2,3
P3872,A02-T2-H01,3,0,1
P3873,A03-T3-H02,6,1,2
P3874,A01-T2-H03,7,2,5
P3875,A01-T3-H01,1,0,1
P3876,A01-T3-H01,2,1,2
P3877,A02-T2-H02,1,0,1
P3878,A02-T2-H03,2,1,2
P3879,A02-T3-H02,4,0,2
P3880,A01-T3-H01,8,0,1
P3881,A02-T1-H01,2,2,5
P3882,A01-T2-H01,9,0,1
P3883,A02-T3-H01,2,1,2
P3884,A01-T3-H01,4,0,1
P3885,A03-T2-H03,3,0,2
P3886,A02-T2-H03,6,1,2
P3887,A01-T2-H01,3,2,3
P3888,A01-T1-H01,9,0,2
P3889,A03-T3-H02,14,0,2
P3890,A02-T2-H04,1,1,2
P3891,A01-T2-H01,9,1,2
P3892,A01-T3-H02,9,0,5
P3893,A03-备用-01,2,2,3
P3894,A01-T2-H03,3,2,3
P3895,A02-T3-H02,5,0,1
P3896,A01-T1-H03,2,1,3
P3897,A03-T3-H03,5,0,2
P3898,A03-T3-H01,6,0,2
P3899,A01-T2-H02,4,3,4
P3900,A02-T3-H01,9,1,3
P3901,A02-T3-H01,9,1,3
P3902,A02-T3-H02,10,1,6
P3903,A03-T2-H01,8,0,2
P3904,A01-T2-H03,2,1,4
P3905,A03-T2-H02,2,1,3
P3906,A01-T3-H02,1,0,1
P3907,A02-T3-H02,4,2,4
P3908,A02-T2-H02,3,2,3
P3909,A03-T2-H03,2,0,2
P3910,A02-T2-H01,8,2,4
P3911,A02-T3-H01,8,0,3
P3912,A02-T2-H03,1,2,3
P3913,A03-T3-H01,11,2,4
P3914,A02-T2-H02,7,0,2
P3915,A03-T2-H01,3,1,3
P3916,A01-T2-H01,11,1,2
P3917,A01-T2-H01,9,0,1
P3918,A02-T1-H01,2,2,5
P3919,A02-T2-H03,7,2,3
P3920,A03-T3-H01,6,0,2
P3921,A01-T1-H01,7,1,2
P3922,A02-T3-H02,3,3,4
P3923,A01-T1-H02,5,1,4
P3924,A01-T3-H01,3,2,3
P3925,A01-T2-H03,3,0,2
P3926,A02-T3-H01,5,1,2
P3927,A02-T3-H02,4,2,4
P3928,A02-T2-H04,6,4,6
P3929,A02-T2-H03,3,0,2
P3930,A03-T2-H02,5,2,3
P3931,A02-T2-H01,10,3,4
P3932,A01-T2-H01,6,1,2
P3933,A01-T2-H01,10,3,4
P3934,A03-T2-H03,4,2,3
P3935,A02-T3-H01,4,0,4
P3936,A01-T2-H01,2,1,3
P3937,A02-T2-H03,8,0,1
P3938,A01-T2-H03,5,0,1
P3939,A01-T1-H02,5,0,2
P3940,A01-T2-H02,8,0,1
P3941,A01-T1-H02,1,1,2
P3942,A01-T1-H01,7,1,2
P3943,A01-T2-H02,4,4,5
P3944,A03-T3-H03,7,1,2
P3945,A01-T1-H01,5,0,2
P3946,A01-T2-H01,6,1,2
P3947,A03-T2-H01,14,0,2
P3948,A02-T2-H03,8,1,2
P3949,A02-T2-H01,6,1,2
P3950,A03-T2-H02,6,2,3
P3951,A01-T3-H02,5,1,3
P3952,A03-T2-H02,1,1,2
P3953,A02-T2-H01,7,1,2
P3954,A03-T2-H02,9,0,2
P3955,A03-T3-H03,3,0,1
P3956,A01-T2-H02,6,5,6
P3957,A01-T3-H02,3,3,4
P3958,A02-T3-H02,3,5,6
P3959,A03-T3-H01,4,0,1
P3960,A03-T2-H01,5,5,6
P3961,A01-T3-H01,1,0,1
P3962,A03-T2-H02,6,2,3
P3963,A02-T3-H02,3,0,5
P3964,A03-T2-H01,6,1,2
P3965,A01-T3-H02,6,1,3
P3966,A03-T2-H01,8,0,2
P3967,A03-T2-H01,14,2,3
P3968,A01-T3-H02,6,0,1
P3969,A03-T2-H02,9,0,3
P3970,A03-T3-H01,4,0,1
P3971,A01-T2-H03,6,2,3
P3972,A03-T3-H03,1,2,3
P3973,A01-T3-H02,4,0,1
P3974,A03-T2-H02,2,1,3
P3975,A01-T2-H03,2,2,4
P3976,A02-T3-H01,8,1,2
P3977,A01-T2-H03,3,2,3
P3978,A01-T2-H01,1,3,5
P3979,A01-T1-H03,1,2,3
P3980,A02-T3-H02,3,5,6
P3981,A01-T2-H03,4,2,3
P3982,A02-T2-H01,13,0,1
P3983,A01-T2-H01,10,1,4
P3984,A01-T3-H02,3,0,1
P3985,A01-T1-H02,5,0,2
P3986,A03-T2-H02,11,1,6
P3987,A03-T2-H02,14,0,2
P3988,A01-T2-H01,6,1,2
P3989,A03-T3-H02,5,0,1
P3990,A01-T3-H02,5,1,3
P3991,A03-T2-H01,1,1,5
P3992,A03-T3-H03,1,0,3
P3993,A03-T3-H02,1,1,4
P3994,A01-T1-H01,4,0,2
P3995,A01-T1-H03,3,4,5
P3996,A02-T2-H03,2,0,1
P3997,A03-T3-H03,10,1,2
P3998,A02-T3-H02,1,0,1
P3999,A01-T1-H01,7,1,2
P4000,A01-T2-H03,1,1,2
